episode,clearing_price_last,cap_last,reward_A1,green_frac_A1,penalty_A1,actor_loss_A1,critic_loss_A1,reward_A2,green_frac_A2,penalty_A2,actor_loss_A2,critic_loss_A2,reward_A3,green_frac_A3,penalty_A3,actor_loss_A3,critic_loss_A3,reward_A4,green_frac_A4,penalty_A4,actor_loss_A4,critic_loss_A4,reward_A5,green_frac_A5,penalty_A5,actor_loss_A5,critic_loss_A5,secondary_volume,secondary_avg_price
330,200.0,5.452072437987189,-10.132,0.2216,2805.780178,-0.009903,0.240053,-118.137,0.3023,0.0,0.000333,63.359474,-7.0618,0.4712,1676.015524,-0.007895,2.007187,-23.6495,0.6402,642.565795,-0.04037,21.360774,-1.7395,0.8146,795.598113,-0.01083,0.011693,6.2241,188.16
331,200.0,5.452072437987189,-13.1606,0.2322,2715.051901,-0.003067,0.511604,-103.244,0.3128,0.0,-0.028627,4.345388,-7.0974,0.4587,1768.514396,-0.006287,1.371185,-12.2955,0.6377,520.757869,-0.017323,3.741612,-2.0083,0.8003,849.922565,0.004858,0.005904,5.7263,176.84
332,200.0,5.452072437987189,-22.933,0.2328,2431.809327,-0.028722,4.624722,-113.3334,0.3309,0.0,-0.024258,70.768429,-6.1975,0.5012,1490.194076,-0.008696,1.010624,-14.1429,0.6827,326.242883,-0.033163,8.441471,-1.6311,0.8293,798.336867,-0.036151,0.032294,13.6886,157.77
333,200.0,5.452072437987189,-17.4364,0.2083,2303.813764,0.003027,4.43958,-96.7825,0.3777,177.924892,-0.023866,22.643199,-5.2438,0.5077,1470.587908,-0.001494,1.024071,-14.6009,0.6439,748.111504,0.003433,8.914612,-1.5744,0.8338,790.857593,0.01139,0.142117,8.4698,165.67
334,200.0,5.452072437987189,-10.2479,0.2255,3005.026016,-0.01641,0.939903,-129.6446,0.3286,0.0,-0.027767,100.485821,-13.7509,0.4765,1538.862815,-0.006087,7.546569,-19.9352,0.6902,568.923712,0.00371,49.830995,-1.8093,0.8181,830.073143,-0.008924,0.008017,17.7465,208.37
335,200.0,5.452072437987189,-20.9527,0.2324,2384.23424,-0.029865,5.550997,-102.6411,0.3238,0.0,-0.006362,30.954517,-7.2876,0.4977,1500.581341,-0.034221,0.154576,-17.8779,0.6682,559.369717,-0.016066,9.104085,-1.9937,0.8026,851.73576,-0.009919,0.033387,12.4767,184.81
336,200.0,5.452072437987189,-15.6692,0.2394,2489.693704,-0.022965,0.478357,-104.8468,0.3536,0.0,-0.012269,6.068277,-5.8107,0.4814,1818.320177,-0.005,0.222146,-3.4777,0.6926,1276.665562,0.00382,37.43315,-1.7671,0.8169,811.866257,-0.022778,0.00384,3.4473,142.35
337,200.0,5.452072437987189,-16.0063,0.279,2545.051918,-0.031058,0.81655,-98.7455,0.402,0.0,0.000267,11.88454,-7.3368,0.479,1694.97156,-0.029225,0.11682,-12.3336,0.6797,566.330998,-0.006526,16.395173,-2.175,0.7895,878.592844,-0.002692,0.014884,6.6553,171.26
338,200.0,5.452072437987189,-15.5337,0.18,2551.602898,-0.035601,0.603442,-99.7298,0.3584,0.0,-0.042266,7.615464,-6.0497,0.4672,2028.626781,-0.005462,0.15158,-5.8334,0.7225,855.537725,-0.002591,34.278155,-1.9739,0.8035,779.455869,-0.010207,0.009701,2.5357,187.57
339,200.0,5.452072437987189,-13.3401,0.1933,2752.096139,0.000826,0.543792,-99.3716,0.4043,0.0,-0.026045,10.136524,-6.8149,0.4731,1884.408453,-0.031776,0.193555,-6.8237,0.6971,689.283039,-0.007432,23.63304,-1.9322,0.8063,839.986532,0.004913,0.024102,7.5811,161.49
340,200.0,5.452072437987189,-11.3087,0.2706,2610.308366,-0.011268,1.09369,-102.5451,0.4021,0.0,-0.017361,2.984778,-6.2239,0.4505,1984.975626,-0.027167,0.145993,-4.5816,0.684,982.80286,-0.009491,25.061653,-1.607,0.8314,795.544455,-0.01154,0.075706,5.6112,157.71
341,200.0,5.452072437987189,-15.0486,0.15,2552.773018,-0.020112,0.208188,-100.939,0.3855,0.0,-0.041352,1.841171,-5.7809,0.4913,1981.15894,-0.024387,0.151233,-6.556,0.6735,1061.104399,-0.003779,16.185876,-2.1704,0.785,864.07116,-0.004035,0.020769,1.5907,235.56
342,200.0,5.452072437987189,-9.6712,0.2774,2696.8199,-0.004943,1.027055,-93.4105,0.3163,0.0,-0.050428,3.904489,-6.1258,0.5021,1772.088708,-0.009383,0.480004,-8.7106,0.6728,964.059658,-0.024469,8.043647,-2.0299,0.7975,849.70096,-0.006036,0.008109,3.0103,250.63
343,200.0,5.452072437987189,-13.066,0.2439,2358.618548,-0.018203,0.273611,-98.0352,0.3545,0.0,-0.004051,3.103224,-5.5746,0.5016,1930.153209,-0.014316,0.09963,-3.3134,0.7093,1188.778668,0.001515,15.857598,-2.2057,0.7854,877.924441,-0.002711,0.026249,1.4395,159.21
344,200.0,5.452072437987189,-11.9033,0.1944,2865.862811,-0.048183,0.373926,-124.9234,0.3742,0.0,-0.011871,205.553501,-10.3886,0.4607,1935.221617,-0.020076,0.103215,-12.7674,0.6821,1029.976327,-0.011648,11.91735,-1.9694,0.8047,848.728892,-0.040757,0.004737,9.1509,229.72
345,200.0,5.452072437987189,-19.1174,0.1986,2653.616482,-0.016489,1.247977,-117.5891,0.3582,0.0,-0.023412,39.639115,-5.8277,0.4769,1974.050356,-0.021183,0.081692,-4.6192,0.6706,921.936147,-0.004255,5.714477,-1.5279,0.8382,786.61921,0.007737,0.060215,6.6601,156.81
346,200.0,5.452072437987189,-17.6732,0.2845,2306.930362,-0.007265,0.778649,-104.1999,0.3549,0.0,-0.022024,4.78116,-9.349,0.4504,1755.265471,-0.041392,1.857969,-4.7659,0.6431,1257.778154,-0.002476,4.282407,-1.9101,0.8102,842.969044,-0.011256,0.005453,4.1777,208.7
347,200.0,5.452072437987189,-9.6354,0.2493,2928.115929,-0.033572,0.903811,-128.4564,0.3056,0.0,-0.030531,121.595345,-9.3139,0.4615,2001.61461,-0.00801,0.035497,-13.5735,0.6824,577.611701,-0.009705,12.030862,-1.9607,0.8035,841.823664,-0.003865,0.021862,10.8477,223.22
348,200.0,5.452072437987189,-21.0303,0.2319,2252.739297,-0.004544,8.103129,-94.9359,0.3823,0.0,-0.051726,21.748301,-5.8896,0.4699,1981.724655,-0.027535,0.102606,-4.9766,0.6802,1078.996074,-0.021677,6.488513,-1.9386,0.8038,835.557102,-0.023622,0.020139,1.6071,118.7
349,200.0,5.452072437987189,-13.4942,0.2061,2580.776898,-0.027533,0.694667,-100.5586,0.3702,0.0,0.001822,17.538731,-5.8804,0.4749,1986.470026,-0.02155,0.058065,-17.6071,0.6914,405.463606,0.02997,33.152862,-1.6075,0.8317,796.371455,-0.014274,0.015027,3.8114,216.27
350,200.0,5.452072437987189,-19.9768,0.244,2728.958586,-0.006665,1.207753,-110.9546,0.3798,0.0,-0.017414,14.411461,-6.0014,0.4647,2010.744448,0.006577,0.024714,-15.0424,0.6652,806.615019,-0.01496,46.184664,-1.5539,0.8362,790.385399,-0.020429,0.01177,11.3096,182.06
351,200.0,5.452072437987189,-19.5308,0.2274,2643.430173,-0.022576,0.776639,-105.7106,0.4038,0.0,-0.040491,5.627723,-5.8563,0.4807,1989.50923,-0.033565,0.019823,-9.5387,0.68,750.141881,-0.024203,2.267955,-2.2754,0.7796,885.804592,-0.027548,0.083506,6.0792,167.88
352,200.0,5.452072437987189,-14.3522,0.2327,2436.49883,0.017368,0.43602,-103.1445,0.3723,0.0,-0.006417,5.543861,-5.8351,0.4878,1992.851797,-0.045425,0.021102,-7.0351,0.6702,698.264433,-0.012203,1.057031,-1.8427,0.8125,826.342272,-0.000471,0.004103,2.5166,163.4
353,200.0,5.452072437987189,-16.1321,0.2077,2088.737504,-0.016071,0.430271,-99.3563,0.3681,0.0,-0.02628,11.513818,-5.5251,0.5123,1931.176149,-0.022234,0.032027,-3.4694,0.6895,1131.534527,0.010717,6.142625,-1.8178,0.8109,812.99669,-0.019313,0.003329,1.1464,154.95
354,200.0,5.452072437987189,-11.2191,0.2014,2520.103658,-0.02356,0.080615,-97.2911,0.3727,94.808134,-0.015093,35.337815,-5.963,0.4774,1969.418073,0.003801,0.0379,-41.0045,0.6694,465.209379,-0.007331,64.905426,-2.1201,0.7898,859.955232,-0.009382,0.004689,3.4064,256.85
355,200.0,5.452072437987189,-20.2522,0.162,2172.201274,-0.017587,1.461987,-99.8876,0.3874,0.0,-0.054971,5.228286,-5.6988,0.4921,1956.209077,-0.007542,0.02186,-4.1689,0.6973,1178.182106,-0.002301,7.852722,-1.6528,0.8244,792.533023,-0.000446,0.044809,1.7186,151.95
356,200.0,5.452072437987189,-17.2752,0.2005,1949.964914,-0.022158,0.239057,-103.6961,0.3685,165.817818,0.005134,4.820357,-5.9433,0.466,1993.670964,-0.003448,0.035003,-9.6909,0.6825,842.468691,-0.043168,1.741889,-1.6255,0.8293,796.101153,-0.001435,0.056845,3.7428,178.12
357,200.0,5.452072437987189,-13.9374,0.2441,2844.183979,0.00399,0.779786,-112.4973,0.3927,0.0,-0.002325,22.137421,-5.7404,0.4871,1960.852006,-0.035482,0.020186,-5.4907,0.653,935.563613,-0.015317,2.155633,-1.9193,0.8061,814.379113,-0.021349,0.004674,4.0746,165.79
358,200.0,5.452072437987189,-21.3225,0.2066,2184.779923,-0.009588,9.450128,-83.3212,0.3899,0.0,-0.017018,1.959972,-5.3099,0.5291,1846.031949,-0.03482,0.128363,-3.688,0.692,1042.703964,-0.004903,5.263349,-2.2769,0.7756,875.684229,-0.038361,0.074096,0,0.0
359,200.0,5.452072437987189,-14.0893,0.2104,2508.781815,-0.013711,0.847458,-89.7964,0.4061,0.0,-0.063148,3.737786,-5.7482,0.487,1962.759271,-0.054559,0.011799,-3.9738,0.6991,995.192864,-0.017241,5.440847,-1.7172,0.822,808.355734,0.007384,0.009571,1.178,154.22
360,200.0,5.452072437987189,-16.3336,0.1976,2033.580198,-0.015693,0.222229,-99.257,0.3239,0.0,-0.078854,1.245539,-5.7244,0.4917,1963.030096,-0.000164,0.012186,-3.294,0.7119,1124.413251,-0.014772,2.124263,-1.8953,0.8097,836.620264,-0.007329,0.003878,0.618,201.9
361,200.0,5.452072437987189,-17.5259,0.1883,1907.135347,-0.015262,2.495272,-87.8906,0.3686,148.952803,0.053473,9.623274,-5.8405,0.4843,1988.231568,-0.023397,0.00982,-10.3031,0.6758,780.432942,-0.018669,2.333999,-2.1726,0.7913,783.166656,-0.011489,0.009183,0.7299,204.98
362,200.0,5.452072437987189,-21.9903,0.1941,2336.362625,-0.016288,2.611811,-102.9412,0.3657,0.0,-0.015256,22.799238,-5.2499,0.5489,1898.725792,-0.037898,0.103192,-3.7235,0.6799,1260.643527,-0.008229,1.132794,-2.039,0.7926,839.90397,-0.027138,0.009081,2.3526,151.29
363,200.0,5.452072437987189,-14.1365,0.2231,2571.334365,0.013953,0.624584,-93.2291,0.3941,0.0,-0.016279,9.435598,-5.826,0.4751,1969.408967,-0.046984,0.02964,-4.7295,0.6912,1042.76951,-0.019106,3.409229,-2.5511,0.7871,715.24949,-0.022862,0.012063,3.6619,132.5
364,200.0,5.452072437987189,-13.9511,0.1767,2599.006565,-0.018306,0.90539,-97.9772,0.3452,0.0,-0.03006,2.942761,-5.9393,0.4721,2001.493626,-0.031547,0.022996,-4.3404,0.7217,1076.362742,-0.055448,0.375596,-4.0035,0.8185,576.646503,0.005094,0.538373,0,0.0
365,200.0,5.452072437987189,-14.3143,0.1758,2258.799514,-0.009837,0.158049,-94.9041,0.3443,0.0,-0.057468,1.474499,-5.7094,0.4885,1953.223494,-0.006379,0.034445,-3.221,0.6974,1306.570013,-0.017728,1.41055,-1.9611,0.8023,839.104531,0.004654,0.046078,1.2036,198.38
366,200.0,5.452072437987189,-17.2719,0.1823,2467.995168,-0.006734,0.355857,-104.2842,0.4212,0.0,-0.036491,6.644976,-5.882,0.4781,1993.562389,-0.02107,0.018774,-4.4362,0.7194,1211.82452,-0.057705,0.153818,-1.9772,0.803,846.885171,-0.006115,0.026073,2.0942,179.45
367,200.0,5.452072437987189,-28.1287,0.1958,1881.962495,0.015479,10.355952,-107.5387,0.3273,0.0,-0.041966,18.558374,-5.4423,0.5223,1919.726414,-0.008369,0.11228,-3.1943,0.6895,1285.675546,0.000247,0.341295,-2.3072,0.7789,895.647425,-0.036432,0.005655,3.2483,238.0
368,200.0,5.452072437987189,-20.3114,0.2036,2390.550548,-0.042341,0.478205,-101.1218,0.3381,0.0,-0.019321,2.560361,-5.8112,0.4862,1982.39607,-0.014994,0.008095,-7.9063,0.6899,1027.013699,-0.022291,1.471036,-1.8089,0.8156,822.497257,0.023168,0.042066,1.5322,149.38
369,200.0,5.452072437987189,-10.2803,0.2244,2681.566892,-0.019184,0.915866,-95.6515,0.3655,0.0,0.018473,7.236075,-6.047,0.4599,2018.606632,-0.031661,0.078641,-15.3563,0.7031,594.133311,-0.042964,9.103814,-2.1025,0.7924,861.030204,-0.017345,0.001745,0,0.0
370,200.0,5.452072437987189,-14.6719,0.2085,2513.684066,-0.03213,0.768561,-95.8306,0.3859,0.0,-0.02248,10.865767,-5.7186,0.4928,1961.741385,-0.030593,0.004619,-9.582,0.697,730.428302,-0.013489,5.062586,-2.1226,0.7866,851.857747,-0.022689,0.006676,0,0.0
371,200.0,5.452072437987189,-24.2077,0.2325,2026.043186,-0.025145,2.945113,-96.3222,0.3487,0.0,-0.017151,3.983174,-5.4677,0.5143,1914.813895,-0.036377,0.026659,-5.7606,0.6602,1186.28956,-0.047908,0.370608,-2.1397,0.7847,852.750138,-0.006389,0.007728,0.3136,114.97
372,200.0,5.452072437987189,-9.938,0.2215,2800.57855,-0.005392,0.372028,-98.8733,0.3523,0.0,-0.076749,1.388564,-5.9018,0.4843,2009.790775,-0.015011,0.021283,-10.7694,0.7077,559.988902,-0.027716,0.645214,-1.7772,0.811,798.429981,0.004191,0.019302,0,0.0
373,200.0,5.452072437987189,-12.568,0.235,2590.293492,-0.024943,0.819915,-108.9756,0.3349,0.0,0.026137,33.22953,-5.6791,0.4907,1946.357722,-0.013894,0.003574,-7.503,0.7084,970.757967,-0.009736,0.872929,-2.0529,0.7945,849.453517,-0.005252,0.005082,1.2959,244.59
374,200.0,5.452072437987189,-14.3803,0.2057,2372.443383,-0.043597,0.339915,-98.5767,0.3936,0.0,-0.059772,0.782026,-5.7266,0.4897,1960.561631,-0.023878,0.007329,-7.3911,0.6735,1052.367802,-0.031654,0.581524,-2.1322,0.7878,858.587421,-0.021481,0.009614,0,0.0
375,200.0,5.452072437987189,-9.6226,0.2067,3029.401177,0.000293,0.200391,-112.1499,0.3104,0.0,-0.051388,17.794116,-5.9494,0.4691,1999.453408,-0.006754,0.01162,-10.9242,0.69,962.809992,-0.065918,0.24281,-2.1789,0.7886,877.534441,0.010885,0.014682,3.1939,158.68
376,200.0,5.452072437987189,-16.793,0.2298,1880.956082,-0.046178,1.061127,-93.2758,0.3717,0.0,0.065698,30.392098,-6.0667,0.4623,2027.664114,-0.021307,0.011712,-4.0646,0.6884,1072.15565,-0.03275,0.20542,-2.2211,0.7812,871.820158,-0.036828,0.022381,1.9839,106.49
377,200.0,5.452072437987189,-10.9298,0.156,2797.040106,-0.051115,0.16605,-95.7941,0.3603,0.0,-0.043106,1.083339,-5.9004,0.4854,2009.713542,-0.005632,0.024331,-17.7715,0.7078,590.05331,-0.052642,3.146999,-2.027,0.7938,838.563068,0.014155,0.004392,0.0959,223.04
378,200.0,5.452072437987189,-38.9096,0.2612,1913.082816,0.002803,53.852715,-88.4604,0.3426,0.0,-0.009474,9.31424,-5.6073,0.5108,1870.635692,-0.008002,0.071542,-3.8137,0.7238,1035.81473,-0.005623,0.25342,-1.8423,0.8088,815.864329,-0.010068,0.023462,5.5567,116.49
379,200.0,5.452072437987189,-16.3099,0.2237,2038.525565,-0.027487,0.475191,-98.691,0.3325,0.0,-0.056815,1.020665,-5.9104,0.4712,1990.470963,-0.008612,0.014409,-3.9251,0.708,1141.427464,-0.028528,0.321961,-1.8606,0.807,816.769121,-0.040466,0.01099,0,0.0
380,200.0,5.452072437987189,-16.3149,0.1753,2139.990963,-0.000159,3.903111,-93.5778,0.3568,0.0,0.024217,7.943069,-5.5828,0.5013,1929.713794,-0.009855,0.01597,-3.5654,0.6735,1370.892812,-0.015608,0.409329,-7.6703,0.7784,552.848887,-0.000211,1.611946,0.0582,114.05
381,200.0,5.452072437987189,-21.8934,0.1687,1481.164228,0.002509,6.302362,-89.0135,0.3215,0.0,-0.047127,24.406025,-5.4585,0.5128,1907.78646,-0.038116,0.008323,-3.7575,0.655,1361.492144,-0.029378,0.498721,-1.9416,0.8061,842.4286,-0.027767,0.033164,0,0.0
382,200.0,5.452072437987189,-35.9897,0.243,1372.838993,0.001933,53.297608,-83.7212,0.3771,0.0,-0.008243,21.965842,-5.8534,0.4894,2001.34546,-0.031289,0.050038,-4.0772,0.619,1430.888684,-0.041092,0.353998,-2.1885,0.7788,853.545131,-0.005425,0.004521,2.9982,100.2
383,200.0,5.452072437987189,-26.568,0.1993,1496.154371,-0.015284,15.515428,-88.9911,0.3781,0.0,-0.031106,8.178281,-5.6648,0.4968,1949.840973,-0.08047,0.02409,-3.5773,0.673,1284.087292,0.028031,0.476256,-1.8735,0.8103,830.092526,-0.012452,0.048615,0.1689,139.04
384,200.0,5.452072437987189,-38.3919,0.1999,1131.493073,-0.005706,32.260965,-83.2799,0.3676,0.0,0.022409,15.762522,-5.8469,0.4772,1979.365568,0.006572,0.010897,-3.5609,0.6792,1291.475081,-0.011798,0.205248,-1.9444,0.8019,832.235981,0.002929,0.011525,0.1765,227.03
385,200.0,5.452072437987189,-16.3719,0.1998,2039.513556,0.006489,7.273589,-93.1215,0.3931,0.0,-0.01345,7.511413,-5.5907,0.5065,1942.265893,-0.011439,0.023944,-8.9048,0.6732,1035.516821,-0.021121,0.083629,-1.9505,0.8036,839.177339,-0.014302,0.006184,0.0533,207.53
386,200.0,5.452072437987189,-38.7539,0.1927,1358.750482,-0.009156,77.680628,-78.5052,0.3646,0.0,-0.007194,17.294248,-5.9111,0.4866,2014.611025,-0.007007,0.022632,-5.1804,0.6752,1070.797495,-0.001042,0.663255,-1.9412,0.8044,819.398625,0.001086,0.007461,2.3317,168.72
387,200.0,5.452072437987189,-14.729,0.2031,2287.092451,0.003616,15.224669,-98.4021,0.4459,0.0,-0.011201,20.824649,-5.5411,0.508,1929.142817,0.007487,0.024946,-3.6985,0.6888,1063.050693,0.000116,0.086815,-1.8712,0.8087,824.44987,-0.016128,0.006947,0,0.0
388,200.0,5.452072437987189,-17.7803,0.1921,2084.699305,-0.003538,10.971377,-99.9806,0.3842,0.0,-0.001519,23.264818,-5.9852,0.4633,2000.425153,-0.007835,0.022921,-2.9437,0.7203,1268.627609,-0.019735,0.142479,-1.9964,0.7978,839.212274,-0.009017,0.017196,0,0.0
389,200.0,5.452072437987189,-25.9487,0.2186,1519.559677,-0.008479,14.591132,-83.3187,0.3672,0.0,-0.036865,8.409708,-5.7985,0.495,1991.41242,-0.01989,0.010357,-3.386,0.685,1257.226705,-0.008883,0.204662,-2.4751,0.8053,672.066183,-0.005727,0.01462,0,0.0
390,200.0,5.452072437987189,-24.0572,0.1729,1368.633464,-0.044197,6.909378,-74.7575,0.3437,0.0,0.008293,113.65238,-5.8269,0.4815,1978.601655,-0.051924,0.004555,-5.0083,0.7037,932.682553,-0.000384,0.154163,-1.5925,0.8288,783.050279,0.005683,0.076881,2.8569,144.27
391,200.0,5.452072437987189,-31.5049,0.1994,1510.559696,0.011584,13.978245,-92.2685,0.3757,0.0,0.000795,19.52896,-5.5933,0.5003,1932.798687,-0.007896,0.012233,-3.589,0.673,1384.179164,-0.022797,0.063681,-1.6731,0.8249,800.861445,-0.003479,0.042218,0,0.0
392,200.0,5.452072437987189,-27.4749,0.1551,2029.685571,-0.008186,23.385204,-85.2141,0.3461,0.0,-0.030053,7.622971,-5.5627,0.5042,1930.104252,-0.052449,0.012178,-17.1216,0.7178,449.55466,-0.049206,11.665795,-1.9043,0.8038,823.082665,-0.023668,0.003727,3.8968,182.74
393,200.0,5.452072437987189,-61.1426,0.1989,0.0,-0.001276,295.926888,-45.5391,0.3885,0.0,-0.033857,550.902008,-5.6996,0.491,1952.402993,-0.036278,0.01712,-3.2098,0.6959,1305.807555,-0.028773,0.091711,-1.4273,0.845,769.650831,-0.043061,0.055273,2.6078,101.92
394,200.0,5.452072437987189,-37.465,0.2598,628.397164,-0.003023,70.322865,-80.8939,0.3437,0.0,-0.020856,22.020415,-5.0757,0.5599,1858.202051,-0.032389,0.1057,-3.5137,0.6676,1346.604601,-0.000591,0.031331,-1.903,0.8099,839.668956,0.00139,0.018746,0,0.0
395,200.0,5.452072437987189,-13.2802,0.213,2483.185034,-0.013241,14.156458,-104.0547,0.3581,0.0,0.008997,97.942251,-6.3463,0.5021,1642.277207,-0.004697,0.126691,-4.402,0.664,1168.649219,-0.0295,0.016219,-1.8821,0.812,838.460535,-0.00976,0.0189,3.1164,112.19
396,200.0,5.452072437987189,-29.8087,0.2179,1457.010537,-0.008951,10.973632,-89.4699,0.3218,0.0,-0.00342,31.657244,-5.6816,0.5024,1948.851344,0.013861,0.009067,-3.2422,0.6885,1286.946485,-0.036444,0.042286,-2.0196,0.7891,822.046037,-0.017174,0.044134,0.2567,129.23
397,200.0,5.452072437987189,-16.9671,0.1745,1725.180437,-0.00456,6.469285,-87.9361,0.3443,0.0,-0.031237,6.500092,-5.4064,0.5242,1909.316473,-0.003061,0.038307,-3.6626,0.6739,1254.22148,-0.032981,0.059367,-2.1097,0.7906,858.537479,0.003914,0.008225,0.1619,114.08
398,200.0,5.452072437987189,-40.2133,0.2048,158.490439,0.005389,50.653924,-56.0775,0.3242,0.0,0.000106,319.069221,-5.783,0.4882,1975.899397,-0.033512,0.034156,-2.8371,0.7306,1255.304968,0.007057,0.086483,-1.9867,0.7988,838.873606,-0.035083,0.004728,0,0.0
399,200.0,5.452072437987189,-21.0298,0.2541,1212.071789,-0.041751,1.773066,-73.3662,0.365,0.0,-0.014279,55.349264,-5.7678,0.4914,1975.492891,-0.025787,0.012299,-3.3985,0.6919,1295.278421,-0.018653,0.053543,-3.5574,0.7899,666.20574,-0.056046,0.037227,2.4805,119.65
400,200.0,5.452072437987189,-27.2122,0.3145,514.460853,-0.010809,4.560456,-67.7741,0.369,0.0,-0.012404,109.826536,-5.6541,0.5005,1954.839732,0.005904,0.007252,-3.5183,0.674,1338.75873,-0.022257,0.090214,-1.9775,0.7992,835.44657,-0.010278,0.020761,0,0.0
401,200.0,5.452072437987189,-32.852,0.2165,338.99674,-0.003778,23.274582,-50.5971,0.3991,0.0,-0.001093,194.466034,-5.7281,0.4997,1976.659248,-0.022456,0.002594,-3.3757,0.6965,1280.103981,-0.003663,0.083187,-2.1303,0.7914,868.090774,-0.006534,0.003671,0,0.0
402,200.0,5.452072437987189,-45.1793,0.159,311.483488,0.004408,37.021675,-59.1636,0.326,0.0,9e-05,103.218874,-5.8482,0.483,1989.656521,-0.017645,0.011996,-2.9262,0.7262,1276.1267,-0.011456,0.033517,-2.0548,0.7995,864.377442,-0.006457,0.003541,0,0.0
403,200.0,5.452072437987189,-31.6694,0.1908,927.225142,-0.015062,12.016148,-75.274,0.3925,0.0,-0.018929,13.541168,-5.5142,0.5124,1864.949663,0.003176,0.03112,-3.5512,0.6688,1362.114984,-0.020415,0.087388,-2.019,0.8011,855.750869,-0.010997,0.001767,0.5788,114.7
404,200.0,5.452072437987189,-42.3381,0.2193,187.893544,-0.001907,22.241731,-55.1001,0.3767,0.0,0.002472,106.160538,-5.5228,0.5184,1939.061479,-0.006439,0.012416,-3.1842,0.7056,1319.012263,-0.027708,0.015198,-2.1715,0.7911,881.591039,-0.034066,0.008928,0.0859,100.53
405,200.0,5.452072437987189,-30.5937,0.218,702.72296,-0.008132,6.261562,-68.216,0.3306,0.0,-0.000967,27.665239,-5.6582,0.4965,1949.263851,-0.018177,0.058315,-3.1401,0.7005,1292.384148,-0.029695,0.018454,-1.5913,0.8259,774.603494,-0.03612,0.032406,1.9058,128.63
406,200.0,5.452072437987189,-47.5945,0.1893,99.817898,-0.002599,87.058176,-51.96,0.3574,0.0,-0.0004,127.387829,-5.9242,0.5374,1607.141681,-0.00088,0.028812,-4.0448,0.6325,1450.904853,0.023233,0.191839,-1.5513,0.8331,780.498194,-0.012997,0.023161,1.0851,97.07
407,200.0,5.452072437987189,-28.3487,0.21,744.785857,-0.017395,5.728308,-66.4435,0.3373,0.0,0.002363,50.976143,-6.031,0.4695,1914.479674,-0.00323,0.101599,-4.3361,0.6251,1315.327486,-0.029552,0.126795,-2.0589,0.7952,853.513915,-0.030488,0.047817,0,0.0
408,200.0,5.452072437987189,-26.2645,0.2126,1758.658269,-7e-06,9.306474,-85.2084,0.3284,0.0,-0.001984,164.999481,-5.9558,0.4859,1857.98433,-0.022194,0.010844,-3.7334,0.6687,1294.03167,-0.038034,0.069977,-1.9203,0.8053,832.909468,-0.013096,0.013919,4.3429,111.19
409,200.0,5.452072437987189,-36.8891,0.2008,787.094014,-0.018264,10.923601,-73.4773,0.3159,0.0,-0.003939,62.179603,-5.6876,0.497,1958.344231,-0.022188,0.021349,-3.3987,0.7152,1196.366084,-0.002324,0.15806,-2.1715,0.7918,883.674421,-0.02509,0.010956,1.1325,195.61
410,200.0,5.452072437987189,-49.5151,0.2007,74.218698,0.004102,117.251377,-53.1703,0.3343,0.0,-0.034562,84.82679,-5.7655,0.4911,1974.982535,-0.022283,0.033801,-3.8015,0.6506,1407.58254,-0.020488,0.019938,-1.6001,0.8338,799.820002,-0.021495,0.081911,0,0.0
411,200.0,5.452072437987189,-25.1521,0.1557,1754.204477,0.002095,6.862591,-91.6645,0.3013,0.0,-0.025093,171.008408,-5.7631,0.4827,1960.57823,0.006581,0.003874,-3.7478,0.6566,1402.586562,-0.05598,0.015413,-1.8099,0.8099,806.686561,-0.007185,0.009832,1.8959,103.32
412,200.0,5.452072437987189,-30.7318,0.2239,919.729243,-0.012854,10.136247,-69.9591,0.3163,0.0,-0.048685,2.129176,-5.9121,0.5143,1502.376161,-0.019584,0.042028,-3.8189,0.6533,1403.739275,-0.02883,0.029213,-1.899,0.8049,824.604213,-0.013359,0.005804,2.7953,102.09
